,SUBJECTINDEX,age,answer,catch,category,dataset_nr,end,filenumber,fix,on_image,patchpos,start,trial,valid,mean_x,mean_y
685,1.0,2.0,0.0,1.0,8.0,0.0,4724.0,37.0,19.0,1.0,677.0,4506.0,42.0,1.0,175.68773,228.8704
686,1.0,2.0,0.0,1.0,8.0,0.0,4974.0,37.0,20.0,1.0,766.0,4788.0,42.0,1.0,529.4529,147.87907
703,1.0,2.0,0.0,0.0,8.0,0.0,260.0,20.0,1.0,1.0,350.0,50.0,44.0,1.0,788.24115,415.50232
704,1.0,2.0,0.0,0.0,8.0,0.0,492.0,20.0,2.0,1.0,934.0,304.0,44.0,1.0,545.3016,355.3452
705,1.0,2.0,0.0,0.0,8.0,0.0,686.0,20.0,3.0,1.0,350.0,524.0,44.0,1.0,453.3782,362.4047
706,1.0,2.0,0.0,0.0,8.0,0.0,918.0,20.0,4.0,1.0,934.0,716.0,44.0,1.0,432.3901,276.98254
707,1.0,2.0,0.0,0.0,8.0,0.0,1152.0,20.0,5.0,1.0,350.0,958.0,44.0,1.0,598.42786,387.72467
708,1.0,2.0,0.0,0.0,8.0,0.0,1316.0,20.0,6.0,1.0,934.0,1174.0,44.0,1.0,593.0168,326.05475
709,1.0,2.0,0.0,0.0,8.0,0.0,1598.0,20.0,7.0,1.0,350.0,1330.0,44.0,1.0,627.5072,326.17188
710,1.0,2.0,0.0,0.0,8.0,0.0,1950.0,20.0,8.0,1.0,934.0,1640.0,44.0,1.0,427.06,303.85538
711,1.0,2.0,0.0,0.0,8.0,0.0,2146.0,20.0,9.0,1.0,350.0,1970.0,44.0,1.0,440.9497,267.47424
712,1.0,2.0,0.0,0.0,8.0,0.0,2452.0,20.0,10.0,1.0,934.0,2210.0,44.0,1.0,1102.9137,367.72498
713,1.0,2.0,0.0,0.0,8.0,0.0,2708.0,20.0,11.0,1.0,350.0,2500.0,44.0,1.0,748.7258,693.5888
714,1.0,2.0,0.0,0.0,8.0,0.0,2904.0,20.0,12.0,1.0,934.0,2758.0,44.0,1.0,470.0396,594.38196
715,1.0,2.0,0.0,0.0,8.0,0.0,3110.0,20.0,13.0,1.0,350.0,2938.0,44.0,1.0,399.33133,492.82062
716,1.0,2.0,0.0,0.0,8.0,0.0,3356.0,20.0,14.0,1.0,934.0,3148.0,44.0,1.0,225.53117,419.97098
717,1.0,2.0,0.0,0.0,8.0,0.0,3516.0,20.0,15.0,1.0,350.0,3372.0,44.0,1.0,200.35564,396.21817
718,1.0,2.0,0.0,0.0,8.0,0.0,3776.0,20.0,16.0,1.0,934.0,3586.0,44.0,1.0,805.0868,416.2866
719,1.0,2.0,0.0,0.0,8.0,0.0,4080.0,20.0,17.0,1.0,350.0,3852.0,44.0,1.0,1172.6643,506.78372
720,1.0,2.0,0.0,0.0,8.0,0.0,4276.0,20.0,18.0,1.0,934.0,4106.0,44.0,1.0,1220.9148,436.56915
721,1.0,2.0,0.0,0.0,8.0,0.0,4616.0,20.0,19.0,1.0,350.0,4298.0,44.0,1.0,1194.6045,381.65738
722,1.0,2.0,0.0,0.0,8.0,0.0,4784.0,20.0,20.0,1.0,480.0,4704.0,44.0,1.0,610.1995,839.515
723,1.0,2.0,0.0,0.0,8.0,0.0,4992.0,20.0,21.0,1.0,592.0,4810.0,44.0,1.0,594.72424,760.4491
724,1.0,2.0,0.0,1.0,8.0,0.0,409.0,22.0,1.0,1.0,480.0,273.0,45.0,1.0,765.3059,354.37344
725,1.0,2.0,0.0,1.0,8.0,0.0,581.0,22.0,2.0,1.0,592.0,441.0,45.0,1.0,692.76135,314.99872
726,1.0,2.0,0.0,1.0,8.0,0.0,801.0,22.0,3.0,1.0,480.0,617.0,45.0,1.0,538.7441,300.22238
727,1.0,2.0,0.0,1.0,8.0,0.0,1093.0,22.0,4.0,1.0,592.0,851.0,45.0,1.0,369.32605,621.8817
728,1.0,2.0,0.0,1.0,8.0,0.0,1349.0,22.0,5.0,1.0,480.0,1131.0,45.0,1.0,277.47223,732.7177
729,1.0,2.0,0.0,1.0,8.0,0.0,1535.0,22.0,6.0,1.0,592.0,1415.0,45.0,1.0,248.6043,109.543015
730,1.0,2.0,0.0,1.0,8.0,0.0,2281.0,22.0,7.0,1.0,480.0,1561.0,45.0,1.0,171.74098,48.193264
731,1.0,2.0,0.0,1.0,8.0,0.0,2557.0,22.0,8.0,1.0,592.0,2367.0,45.0,1.0,1023.49615,90.795876
732,1.0,2.0,0.0,1.0,8.0,0.0,2809.0,22.0,9.0,1.0,480.0,2581.0,45.0,1.0,973.02106,65.923294
733,1.0,2.0,0.0,1.0,8.0,0.0,3129.0,22.0,10.0,1.0,592.0,2935.0,45.0,1.0,950.73987,829.3853
734,1.0,2.0,0.0,1.0,8.0,0.0,3365.0,22.0,11.0,1.0,480.0,3149.0,45.0,1.0,988.6823,792.26324
735,1.0,2.0,0.0,1.0,8.0,0.0,3579.0,22.0,12.0,1.0,592.0,3405.0,45.0,1.0,1151.7489,701.36115
736,1.0,2.0,0.0,1.0,8.0,0.0,3747.0,22.0,13.0,1.0,480.0,3609.0,45.0,1.0,1177.5924,598.29565
737,1.0,2.0,0.0,1.0,8.0,0.0,4123.0,22.0,14.0,1.0,592.0,3815.0,45.0,1.0,906.84436,539.931
738,1.0,2.0,0.0,1.0,8.0,0.0,4341.0,22.0,15.0,1.0,480.0,4157.0,45.0,1.0,773.84406,534.35754
739,1.0,2.0,0.0,1.0,8.0,0.0,4639.0,22.0,16.0,1.0,592.0,4425.0,45.0,1.0,359.7841,683.9252
740,1.0,2.0,0.0,1.0,8.0,0.0,4935.0,22.0,17.0,1.0,480.0,4667.0,45.0,1.0,433.41193,684.8977
741,1.0,2.0,0.0,1.0,8.0,0.0,5129.0,22.0,18.0,1.0,592.0,4973.0,45.0,1.0,437.38083,514.70166
742,1.0,2.0,1.0,0.0,8.0,0.0,316.0,26.0,1.0,1.0,480.0,84.0,46.0,1.0,593.8386,190.45967
743,1.0,2.0,1.0,0.0,8.0,0.0,632.0,26.0,2.0,1.0,592.0,380.0,46.0,1.0,1011.0256,355.78674
744,1.0,2.0,1.0,0.0,8.0,0.0,902.0,26.0,3.0,1.0,480.0,654.0,46.0,1.0,1066.403,306.08585
745,1.0,2.0,1.0,0.0,8.0,0.0,1142.0,26.0,4.0,1.0,592.0,954.0,46.0,1.0,1014.2666,768.8362
746,1.0,2.0,1.0,0.0,8.0,0.0,1374.0,26.0,5.0,1.0,480.0,1168.0,46.0,1.0,951.6132,848.08826
747,1.0,2.0,1.0,0.0,8.0,0.0,1648.0,26.0,6.0,1.0,592.0,1464.0,46.0,1.0,347.0138,794.3498
748,1.0,2.0,1.0,0.0,8.0,0.0,1822.0,26.0,7.0,1.0,480.0,1702.0,46.0,1.0,191.05861,576.0258
749,1.0,2.0,1.0,0.0,8.0,0.0,2168.0,26.0,8.0,1.0,592.0,1878.0,46.0,1.0,167.87177,220.8492
750,1.0,2.0,1.0,0.0,8.0,0.0,2590.0,26.0,9.0,1.0,480.0,2190.0,46.0,1.0,134.13046,262.15912
751,1.0,2.0,1.0,0.0,8.0,0.0,2850.0,26.0,10.0,1.0,592.0,2624.0,46.0,1.0,85.91281,395.8077
752,1.0,2.0,1.0,0.0,8.0,0.0,3328.0,26.0,11.0,1.0,1007.0,2900.0,46.0,1.0,218.80977,98.49863
753,1.0,2.0,1.0,0.0,8.0,0.0,3640.0,26.0,12.0,1.0,634.0,3388.0,46.0,1.0,584.5823,198.03181
754,1.0,2.0,1.0,0.0,8.0,0.0,3896.0,26.0,13.0,1.0,1007.0,3688.0,46.0,1.0,799.6228,115.91945
755,1.0,2.0,1.0,0.0,8.0,0.0,4162.0,26.0,14.0,1.0,634.0,3920.0,46.0,1.0,860.07324,105.93844
756,1.0,2.0,1.0,0.0,8.0,0.0,4466.0,26.0,15.0,1.0,1007.0,4244.0,46.0,1.0,539.82153,169.73436
757,1.0,2.0,1.0,0.0,8.0,0.0,4860.0,26.0,16.0,1.0,634.0,4528.0,46.0,1.0,551.69586,717.15497
758,1.0,2.0,1.0,0.0,8.0,0.0,5586.0,26.0,17.0,1.0,1007.0,4898.0,46.0,1.0,384.178,780.58167
780,1.0,2.0,1.0,0.0,8.0,0.0,498.0,59.0,1.0,1.0,1007.0,242.0,48.0,1.0,720.3899,300.28906
781,1.0,2.0,1.0,0.0,8.0,0.0,678.0,59.0,2.0,1.0,634.0,522.0,48.0,1.0,796.2648,288.80127
782,1.0,2.0,1.0,0.0,8.0,0.0,860.0,59.0,3.0,1.0,1007.0,748.0,48.0,1.0,187.4362,119.71219
783,1.0,2.0,1.0,0.0,8.0,0.0,1242.0,59.0,4.0,1.0,634.0,888.0,48.0,1.0,100.18158,107.43187
784,1.0,2.0,1.0,0.0,8.0,0.0,1410.0,59.0,5.0,1.0,1007.0,1286.0,48.0,1.0,299.3904,144.1877
785,1.0,2.0,1.0,0.0,8.0,0.0,1688.0,59.0,6.0,1.0,634.0,1460.0,48.0,1.0,624.4285,40.479763
786,1.0,2.0,1.0,0.0,8.0,0.0,1878.0,59.0,7.0,1.0,555.0,1740.0,48.0,1.0,982.57495,48.497795
787,1.0,2.0,1.0,0.0,8.0,0.0,2228.0,59.0,8.0,1.0,567.0,1954.0,48.0,1.0,1020.8011,503.55743
788,1.0,2.0,1.0,0.0,8.0,0.0,2418.0,59.0,9.0,1.0,555.0,2258.0,48.0,1.0,1111.5903,532.64355
789,1.0,2.0,1.0,0.0,8.0,0.0,2840.0,59.0,10.0,1.0,567.0,2454.0,48.0,1.0,1201.5817,632.7011
790,1.0,2.0,1.0,0.0,8.0,0.0,3090.0,59.0,11.0,1.0,555.0,2870.0,48.0,1.0,1150.7538,741.15216
791,1.0,2.0,1.0,0.0,8.0,0.0,3318.0,59.0,12.0,1.0,567.0,3260.0,48.0,1.0,627.51654,829.9076
792,1.0,2.0,1.0,0.0,8.0,0.0,3516.0,59.0,13.0,1.0,555.0,3362.0,48.0,1.0,363.931,629.3854
793,1.0,2.0,1.0,0.0,8.0,0.0,3712.0,59.0,14.0,1.0,567.0,3556.0,48.0,1.0,198.13622,508.72565
794,1.0,2.0,1.0,0.0,8.0,0.0,3874.0,59.0,15.0,1.0,555.0,3738.0,48.0,1.0,251.34824,463.92117
795,1.0,2.0,1.0,0.0,8.0,0.0,4180.0,59.0,16.0,1.0,567.0,3914.0,48.0,1.0,67.85697,560.1241
796,1.0,2.0,1.0,0.0,8.0,0.0,4550.0,59.0,17.0,1.0,555.0,4238.0,48.0,1.0,432.23132,360.0913
797,1.0,2.0,1.0,0.0,8.0,0.0,4788.0,59.0,18.0,1.0,567.0,4580.0,48.0,1.0,551.4942,348.82645
798,1.0,2.0,1.0,0.0,8.0,0.0,5524.0,59.0,19.0,1.0,555.0,4846.0,48.0,1.0,786.2829,430.04373
869,1.0,2.0,0.0,0.0,8.0,0.0,352.0,57.0,1.0,1.0,325.0,54.0,54.0,1.0,678.76373,249.61702
870,1.0,2.0,0.0,0.0,8.0,0.0,540.0,57.0,2.0,1.0,1129.0,404.0,54.0,1.0,533.8475,329.11
871,1.0,2.0,0.0,0.0,8.0,0.0,738.0,57.0,3.0,1.0,325.0,586.0,54.0,1.0,371.9655,162.34332
872,1.0,2.0,0.0,0.0,8.0,0.0,1050.0,57.0,4.0,1.0,1129.0,764.0,54.0,1.0,312.07425,98.090546
873,1.0,2.0,0.0,0.0,8.0,0.0,1486.0,57.0,5.0,1.0,325.0,1094.0,54.0,1.0,86.48088,107.33983
874,1.0,2.0,0.0,0.0,8.0,0.0,1652.0,57.0,6.0,1.0,1129.0,1552.0,54.0,1.0,592.35767,160.34
875,1.0,2.0,0.0,0.0,8.0,0.0,1984.0,57.0,7.0,1.0,325.0,1704.0,54.0,1.0,1031.7903,147.135
876,1.0,2.0,0.0,0.0,8.0,0.0,2308.0,57.0,8.0,1.0,1129.0,2010.0,54.0,1.0,964.5017,118.60135
877,1.0,2.0,0.0,0.0,8.0,0.0,2558.0,57.0,9.0,1.0,325.0,2342.0,54.0,1.0,882.70044,204.99751
878,1.0,2.0,0.0,0.0,8.0,0.0,2842.0,57.0,10.0,1.0,1129.0,2634.0,54.0,1.0,1013.17865,716.064
879,1.0,2.0,0.0,0.0,8.0,0.0,3052.0,57.0,11.0,1.0,325.0,2870.0,54.0,1.0,1089.2278,752.58795
880,1.0,2.0,0.0,0.0,8.0,0.0,3246.0,57.0,12.0,1.0,1129.0,3088.0,54.0,1.0,909.8159,654.4132
881,1.0,2.0,0.0,0.0,8.0,0.0,3506.0,57.0,13.0,1.0,325.0,3336.0,54.0,1.0,376.03458,617.10016
882,1.0,2.0,0.0,0.0,8.0,0.0,3718.0,57.0,14.0,1.0,1129.0,3542.0,54.0,1.0,380.33658,424.45953
883,1.0,2.0,0.0,0.0,8.0,0.0,4034.0,57.0,15.0,1.0,325.0,3774.0,54.0,1.0,812.07574,234.36032
884,1.0,2.0,0.0,0.0,8.0,0.0,4240.0,57.0,16.0,1.0,1129.0,4070.0,54.0,1.0,1017.69574,214.74426
885,1.0,2.0,0.0,0.0,8.0,0.0,4472.0,57.0,17.0,1.0,325.0,4324.0,54.0,1.0,512.9694,193.37859
886,1.0,2.0,0.0,0.0,8.0,0.0,4710.0,57.0,18.0,1.0,1129.0,4518.0,54.0,1.0,241.98189,141.75974
887,1.0,2.0,0.0,0.0,8.0,0.0,5226.0,57.0,19.0,1.0,325.0,4744.0,54.0,1.0,114.58645,54.355145
998,1.0,2.0,0.0,1.0,8.0,0.0,489.0,9.0,1.0,1.0,1083.0,287.0,62.0,1.0,588.0297,375.79044
999,1.0,2.0,0.0,1.0,8.0,0.0,681.0,9.0,2.0,1.0,834.0,519.0,62.0,1.0,531.5692,291.6376
1000,1.0,2.0,0.0,1.0,8.0,0.0,827.0,9.0,3.0,1.0,1083.0,721.0,62.0,1.0,343.86032,267.29684
1001,1.0,2.0,0.0,1.0,8.0,0.0,965.0,9.0,4.0,1.0,834.0,879.0,62.0,1.0,253.03436,424.30124
1002,1.0,2.0,0.0,1.0,8.0,0.0,1053.0,9.0,5.0,1.0,1083.0,987.0,62.0,1.0,209.93263,440.6323
1003,1.0,2.0,0.0,1.0,8.0,0.0,1277.0,9.0,6.0,1.0,834.0,1121.0,62.0,1.0,973.10754,550.7275
1004,1.0,2.0,0.0,1.0,8.0,0.0,1927.0,9.0,7.0,1.0,1083.0,1301.0,62.0,1.0,953.3573,487.76904
1005,1.0,2.0,0.0,1.0,8.0,0.0,2325.0,9.0,8.0,1.0,834.0,1961.0,62.0,1.0,1084.0809,383.77454
1006,1.0,2.0,0.0,1.0,8.0,0.0,2541.0,9.0,9.0,1.0,1083.0,2349.0,62.0,1.0,1144.5613,331.9109
1007,1.0,2.0,0.0,1.0,8.0,0.0,2839.0,9.0,10.0,1.0,834.0,2609.0,62.0,1.0,781.8315,150.46146
1008,1.0,2.0,0.0,1.0,8.0,0.0,2953.0,9.0,11.0,1.0,1083.0,2881.0,62.0,1.0,581.712,154.73625
1009,1.0,2.0,0.0,1.0,8.0,0.0,3165.0,9.0,12.0,1.0,834.0,2985.0,62.0,1.0,685.3544,136.83739
1010,1.0,2.0,0.0,1.0,8.0,0.0,3495.0,9.0,13.0,1.0,1083.0,3203.0,62.0,1.0,840.11,150.43135
1011,1.0,2.0,0.0,1.0,8.0,0.0,3789.0,9.0,14.0,1.0,834.0,3507.0,62.0,1.0,861.1809,159.6792
1012,1.0,2.0,0.0,1.0,8.0,0.0,4119.0,9.0,15.0,1.0,605.0,3921.0,62.0,1.0,783.7248,145.10011
1013,1.0,2.0,0.0,1.0,8.0,0.0,4333.0,9.0,16.0,1.0,744.0,4161.0,62.0,1.0,568.1369,149.0268
1014,1.0,2.0,0.0,1.0,8.0,0.0,4541.0,9.0,17.0,1.0,605.0,4389.0,62.0,1.0,798.1958,148.77975
1015,1.0,2.0,0.0,1.0,8.0,0.0,5455.0,9.0,18.0,1.0,744.0,4565.0,62.0,1.0,857.3321,168.06923
1127,1.0,2.0,0.0,1.0,8.0,0.0,471.0,60.0,1.0,1.0,304.0,215.0,69.0,1.0,598.62274,347.9095
1128,1.0,2.0,0.0,1.0,8.0,0.0,593.0,60.0,2.0,1.0,836.0,525.0,69.0,1.0,501.51437,531.94965
1129,1.0,2.0,0.0,1.0,8.0,0.0,809.0,60.0,3.0,1.0,304.0,625.0,69.0,1.0,592.8763,631.4091
1130,1.0,2.0,0.0,1.0,8.0,0.0,997.0,60.0,4.0,1.0,836.0,881.0,69.0,1.0,133.17218,577.9706
1131,1.0,2.0,0.0,1.0,8.0,0.0,1249.0,60.0,5.0,1.0,304.0,1045.0,69.0,1.0,244.44684,332.03583
1132,1.0,2.0,0.0,1.0,8.0,0.0,1421.0,60.0,6.0,1.0,836.0,1297.0,69.0,1.0,510.87158,172.67783
1133,1.0,2.0,0.0,1.0,8.0,0.0,1659.0,60.0,7.0,1.0,304.0,1459.0,69.0,1.0,658.934,130.45702
1134,1.0,2.0,0.0,1.0,8.0,0.0,1871.0,60.0,8.0,1.0,836.0,1691.0,69.0,1.0,560.2633,98.96696
1135,1.0,2.0,0.0,1.0,8.0,0.0,2103.0,60.0,9.0,1.0,304.0,1903.0,69.0,1.0,664.9615,116.98329
1136,1.0,2.0,0.0,1.0,8.0,0.0,2383.0,60.0,10.0,1.0,836.0,2149.0,69.0,1.0,787.24805,332.35406
1137,1.0,2.0,0.0,1.0,8.0,0.0,2707.0,60.0,11.0,1.0,304.0,2445.0,69.0,1.0,1147.976,488.87662
1138,1.0,2.0,0.0,1.0,8.0,0.0,2975.0,60.0,12.0,1.0,836.0,2733.0,69.0,1.0,1106.5972,561.4827
1139,1.0,2.0,0.0,1.0,8.0,0.0,3107.0,60.0,13.0,1.0,304.0,3045.0,69.0,1.0,869.0353,822.33606
1140,1.0,2.0,0.0,1.0,8.0,0.0,3231.0,60.0,14.0,1.0,406.0,3177.0,69.0,1.0,352.22922,756.82306
1141,1.0,2.0,0.0,1.0,8.0,0.0,3357.0,60.0,15.0,1.0,389.0,3269.0,69.0,1.0,218.60692,709.93005
1142,1.0,2.0,0.0,1.0,8.0,0.0,3609.0,60.0,16.0,1.0,406.0,3389.0,69.0,1.0,241.4014,631.58167
1143,1.0,2.0,0.0,1.0,8.0,0.0,3831.0,60.0,17.0,1.0,389.0,3635.0,69.0,1.0,229.204,567.19836
1144,1.0,2.0,0.0,1.0,8.0,0.0,4119.0,60.0,18.0,1.0,406.0,3913.0,69.0,1.0,625.9521,680.6706
1145,1.0,2.0,0.0,1.0,8.0,0.0,4329.0,60.0,19.0,1.0,389.0,4143.0,69.0,1.0,568.5605,670.5725
1146,1.0,2.0,0.0,1.0,8.0,0.0,4487.0,60.0,20.0,1.0,406.0,4357.0,69.0,1.0,487.64578,651.4795
1147,1.0,2.0,0.0,1.0,8.0,0.0,4643.0,60.0,21.0,1.0,389.0,4547.0,69.0,1.0,301.84134,299.92917
1148,1.0,2.0,0.0,1.0,8.0,0.0,4975.0,60.0,22.0,1.0,406.0,4681.0,69.0,1.0,164.81183,185.92522
1169,1.0,2.0,0.0,1.0,8.0,0.0,522.0,19.0,1.0,1.0,389.0,294.0,71.0,1.0,341.00815,356.6378
1170,1.0,2.0,0.0,1.0,8.0,0.0,812.0,19.0,2.0,1.0,406.0,582.0,71.0,1.0,573.1773,568.054
1171,1.0,2.0,0.0,1.0,8.0,0.0,1008.0,19.0,3.0,1.0,389.0,846.0,71.0,1.0,611.8097,658.5792
1172,1.0,2.0,0.0,1.0,8.0,0.0,1314.0,19.0,4.0,1.0,406.0,1058.0,71.0,1.0,260.4835,631.3113
1173,1.0,2.0,0.0,1.0,8.0,0.0,1516.0,19.0,5.0,1.0,389.0,1378.0,71.0,1.0,702.21216,676.6941
1174,1.0,2.0,0.0,1.0,8.0,0.0,1746.0,19.0,6.0,1.0,1099.0,1592.0,71.0,1.0,1042.2018,682.79803
1175,1.0,2.0,0.0,1.0,8.0,0.0,1976.0,19.0,7.0,1.0,337.0,1778.0,71.0,1.0,998.74585,554.16724
1176,1.0,2.0,0.0,1.0,8.0,0.0,2220.0,19.0,8.0,1.0,1099.0,2020.0,71.0,1.0,785.8122,609.9386
1177,1.0,2.0,0.0,1.0,8.0,0.0,2518.0,19.0,9.0,1.0,337.0,2304.0,71.0,1.0,298.22232,610.5523
1178,1.0,2.0,0.0,1.0,8.0,0.0,2746.0,19.0,10.0,1.0,953.0,2558.0,71.0,1.0,358.2644,434.17767
1179,1.0,2.0,0.0,1.0,8.0,0.0,2906.0,19.0,11.0,1.0,323.0,2780.0,71.0,1.0,444.62775,353.4077
1180,1.0,2.0,0.0,1.0,8.0,0.0,3262.0,19.0,12.0,1.0,953.0,2970.0,71.0,1.0,896.5659,359.64072
1181,1.0,2.0,0.0,1.0,8.0,0.0,3606.0,19.0,13.0,1.0,323.0,3312.0,71.0,1.0,908.8179,632.42236
1182,1.0,2.0,0.0,1.0,8.0,0.0,3792.0,19.0,14.0,1.0,953.0,3632.0,71.0,1.0,829.76733,666.1119
1183,1.0,2.0,0.0,1.0,8.0,0.0,5040.0,19.0,15.0,1.0,323.0,4870.0,71.0,1.0,644.1755,258.89783
1405,1.0,2.0,1.0,0.0,8.0,0.0,435.0,47.0,1.0,1.0,325.0,295.0,86.0,1.0,858.74005,382.89166
1406,1.0,2.0,1.0,0.0,8.0,0.0,643.0,47.0,2.0,1.0,172.0,477.0,86.0,1.0,855.94324,118.452354
1407,1.0,2.0,1.0,0.0,8.0,0.0,873.0,47.0,3.0,1.0,251.0,699.0,86.0,1.0,318.36032,456.8015
1408,1.0,2.0,1.0,0.0,8.0,0.0,1195.0,47.0,4.0,1.0,172.0,911.0,86.0,1.0,153.31012,543.06775
1409,1.0,2.0,1.0,0.0,8.0,0.0,1411.0,47.0,5.0,1.0,251.0,1227.0,86.0,1.0,114.84394,421.67224
1410,1.0,2.0,1.0,0.0,8.0,0.0,1645.0,47.0,6.0,1.0,172.0,1451.0,86.0,1.0,67.23075,157.99817
1411,1.0,2.0,1.0,0.0,8.0,0.0,1753.0,47.0,7.0,1.0,251.0,1669.0,86.0,1.0,101.693726,102.85498
1412,1.0,2.0,1.0,0.0,8.0,0.0,2083.0,47.0,8.0,1.0,172.0,1771.0,86.0,1.0,69.30201,82.08317
1413,1.0,2.0,1.0,0.0,8.0,0.0,2345.0,47.0,9.0,1.0,251.0,2157.0,86.0,1.0,355.06516,642.8068
1414,1.0,2.0,1.0,0.0,8.0,0.0,2611.0,47.0,10.0,1.0,172.0,2379.0,86.0,1.0,407.17136,747.74493
1415,1.0,2.0,1.0,0.0,8.0,0.0,2931.0,47.0,11.0,1.0,251.0,2649.0,86.0,1.0,240.27954,800.4083
1416,1.0,2.0,1.0,0.0,8.0,0.0,3125.0,47.0,12.0,1.0,172.0,2987.0,86.0,1.0,730.895,703.6841
1417,1.0,2.0,1.0,0.0,8.0,0.0,3403.0,47.0,13.0,1.0,251.0,3167.0,86.0,1.0,951.2666,537.02045
1418,1.0,2.0,1.0,0.0,8.0,0.0,3591.0,47.0,14.0,1.0,172.0,3427.0,86.0,1.0,961.6183,458.5719
1419,1.0,2.0,1.0,0.0,8.0,0.0,5031.0,47.0,15.0,1.0,251.0,3609.0,86.0,1.0,931.5139,417.59683
1523,1.0,2.0,1.0,0.0,8.0,0.0,355.0,44.0,1.0,1.0,576.0,39.0,93.0,1.0,666.3552,286.2968
1524,1.0,2.0,1.0,0.0,8.0,0.0,601.0,44.0,2.0,1.0,1029.0,415.0,93.0,1.0,959.95734,475.0931
1525,1.0,2.0,1.0,0.0,8.0,0.0,823.0,44.0,3.0,1.0,576.0,661.0,93.0,1.0,679.30383,694.3783
1526,1.0,2.0,1.0,0.0,8.0,0.0,1101.0,44.0,4.0,1.0,1029.0,871.0,93.0,1.0,1009.30035,658.8119
1527,1.0,2.0,1.0,0.0,8.0,0.0,1333.0,44.0,5.0,1.0,576.0,1185.0,93.0,1.0,619.9047,420.95093
1528,1.0,2.0,1.0,0.0,8.0,0.0,1489.0,44.0,6.0,1.0,1029.0,1359.0,93.0,1.0,642.01874,341.40118
1529,1.0,2.0,1.0,0.0,8.0,0.0,1655.0,44.0,7.0,1.0,576.0,1567.0,93.0,1.0,272.53992,278.87885
1530,1.0,2.0,1.0,0.0,8.0,0.0,1901.0,44.0,8.0,1.0,1029.0,1687.0,93.0,1.0,189.40504,138.22006
1531,1.0,2.0,1.0,0.0,8.0,0.0,2035.0,44.0,9.0,0.0,576.0,1953.0,93.0,0.0,466.78363,-5.311818
1532,1.0,2.0,1.0,0.0,8.0,0.0,2257.0,44.0,10.0,1.0,1029.0,2091.0,93.0,0.0,713.43524,0.71401024
1533,1.0,2.0,1.0,0.0,8.0,0.0,2465.0,44.0,11.0,1.0,576.0,2311.0,93.0,1.0,907.6244,26.789738
1534,1.0,2.0,1.0,0.0,8.0,0.0,2637.0,44.0,12.0,1.0,1029.0,2543.0,93.0,1.0,1024.192,431.2162
1535,1.0,2.0,1.0,0.0,8.0,0.0,2961.0,44.0,13.0,1.0,576.0,2661.0,93.0,1.0,1022.80554,378.2881
1536,1.0,2.0,1.0,0.0,8.0,0.0,3207.0,44.0,14.0,1.0,1029.0,2977.0,93.0,1.0,995.5035,368.7086
1537,1.0,2.0,1.0,0.0,8.0,0.0,3451.0,44.0,15.0,1.0,576.0,3221.0,93.0,1.0,1032.2831,348.37912
1538,1.0,2.0,1.0,0.0,8.0,0.0,3869.0,44.0,16.0,1.0,1029.0,3729.0,93.0,1.0,282.78055,837.2169
1539,1.0,2.0,1.0,0.0,8.0,0.0,3959.0,44.0,17.0,1.0,576.0,3929.0,93.0,1.0,629.5841,815.9397
1540,1.0,2.0,1.0,0.0,8.0,0.0,4163.0,44.0,18.0,1.0,1029.0,4005.0,93.0,1.0,620.3804,815.044
1541,1.0,2.0,1.0,0.0,8.0,0.0,4457.0,44.0,19.0,1.0,576.0,4189.0,93.0,1.0,650.6225,777.1106
1542,1.0,2.0,1.0,0.0,8.0,0.0,4719.0,44.0,20.0,1.0,1029.0,4539.0,93.0,1.0,1019.82874,773.077
1543,1.0,2.0,1.0,0.0,8.0,0.0,5093.0,44.0,21.0,1.0,576.0,4749.0,93.0,1.0,1137.0281,729.88074
1582,1.0,2.0,1.0,1.0,8.0,0.0,395.0,23.0,1.0,1.0,192.0,29.0,96.0,1.0,549.3537,315.51407
1583,1.0,2.0,1.0,1.0,8.0,0.0,671.0,23.0,2.0,1.0,232.0,453.0,96.0,1.0,799.9418,459.5062
1584,1.0,2.0,1.0,1.0,8.0,0.0,815.0,23.0,3.0,1.0,192.0,725.0,96.0,1.0,680.65643,683.3163
1585,1.0,2.0,1.0,1.0,8.0,0.0,1111.0,23.0,4.0,1.0,232.0,857.0,96.0,1.0,821.73334,414.0135
1586,1.0,2.0,1.0,1.0,8.0,0.0,1401.0,23.0,5.0,1.0,192.0,1149.0,96.0,1.0,971.0347,392.9896
1587,1.0,2.0,1.0,1.0,8.0,0.0,1677.0,23.0,6.0,1.0,232.0,1423.0,96.0,1.0,1038.9985,419.85416
1588,1.0,2.0,1.0,1.0,8.0,0.0,1991.0,23.0,7.0,1.0,192.0,1705.0,96.0,1.0,1056.1293,312.37823
1589,1.0,2.0,1.0,1.0,8.0,0.0,2209.0,23.0,8.0,1.0,232.0,2021.0,96.0,1.0,1050.3049,200.23015
1590,1.0,2.0,1.0,1.0,8.0,0.0,2347.0,23.0,9.0,1.0,192.0,2295.0,96.0,1.0,521.2703,170.23242
1591,1.0,2.0,1.0,1.0,8.0,0.0,2673.0,23.0,10.0,1.0,232.0,2393.0,96.0,1.0,198.47826,241.48225
1592,1.0,2.0,1.0,1.0,8.0,0.0,3037.0,23.0,11.0,1.0,192.0,2725.0,96.0,1.0,240.45747,716.324
